experiment,variant,seed,target_lf,batch,operations,load_factor,size,avg_lookup_ns,avg_insert_ns,avg_delete_ns,tombstones,avg_probe,max_probe,avg_chain,max_chain,failed_inserts
exp2,RH,42,0.8,79,790000,0.8033962249755859,842422,2728.725172346458,5478.832366255423,2722.6677242045603,120009,3.6388567724964447,29,0.0,0,0
exp2,RH,42,0.8,80,800000,0.803497314453125,842528,2726.475242525339,5594.565571906666,2689.0673131371536,120834,3.6560411048653574,29,0.0,0,0
exp2,RH,42,0.8,81,810000,0.8036136627197266,842650,2917.2993963584304,5718.30050709347,2826.3342489177985,121580,3.6715207974841273,29,0.0,0,0
exp2,RH,42,0.8,82,820000,0.8037128448486328,842754,2734.84896752052,5626.099921452502,2704.167350505789,122324,3.6889305776062766,29,0.0,0,0
exp2,RH,42,0.8,83,830000,0.8038291931152344,842876,2788.624173263088,5677.268180685738,2772.999694570899,123061,3.7058298017739264,29,0.0,0,0
exp2,RH,42,0.8,84,840000,0.8039493560791016,843002,2746.124751865864,5727.132937560478,2742.600510828197,123732,3.7229698150182324,29,0.0,0,0
exp2,RH,42,0.8,85,850000,0.8040657043457031,843124,2788.374404190108,5700.932311204573,2767.0011622831225,124418,3.7394250430541653,29,0.0,0,0
exp2,RH,42,0.8,86,860000,0.8042001724243164,843265,2837.5504771247506,5741.43238676091,2780.632853197555,125070,3.756383817661115,29,0.0,0,0
exp2,RH,42,0.8,87,870000,0.8043336868286133,843405,2825.225208653137,5485.399742610753,2761.534027134379,125728,3.771666044189921,29,0.0,0,0
exp2,RH,42,0.8,88,880000,0.8044767379760742,843555,2719.1245171707124,5438.6327586447205,2689.734101295471,126368,3.787780286999662,30,0.0,0,0
exp2,RH,42,0.8,89,890000,0.804600715637207,843685,2832.050493452698,5599.465725633005,2703.299551891784,127057,3.8044080432862977,30,0.0,0,0
exp2,RH,42,0.8,90,900000,0.8047428131103516,843834,2689.399552764371,5610.134336166084,2736.666821874678,127724,3.8216094634726736,30,0.0,0,0
exp2,RH,42,0.8,91,910000,0.8048696517944336,843967,2901.6751796007156,5811.566215318938,2874.467327880363,128380,3.8369912567671487,30,0.0,0,0
exp2,RH,42,0.8,92,920000,0.8050031661987305,844107,2847.2999401856214,5670.366459526122,2773.1000057732067,129020,3.8538917459516386,30,0.0,0,0
exp2,RH,42,0.8,93,930000,0.8051385879516602,844249,2726.949634961784,5633.1336963921785,2681.567139613132,129637,3.8714265578046287,30,0.0,0,0
exp2,RH,42,0.8,94,940000,0.8052692413330078,844386,2841.3243126124144,5651.133445401987,2757.167831684152,130278,3.8878178937121173,30,0.0,0,0
exp2,RH,42,0.8,95,950000,0.8054084777832031,844532,2909.5994832459837,5918.432803203662,2809.6350918834405,130887,3.9052871886441247,30,0.0,0,0
exp2,RH,42,0.8,96,960000,0.8055553436279297,844686,2908.7507573422045,5891.733065557977,2835.56633318464,131523,3.9224433694887804,32,0.0,0,0
exp2,RH,42,0.8,97,970000,0.8056926727294922,844830,2972.575748572126,6014.1668654978275,2863.866315844158,132111,3.9398269474332115,32,0.0,0,0
exp2,RH,42,0.8,98,980000,0.8058252334594727,844969,3219.224978238344,6574.900316384932,3200.9328715503216,132743,3.9567356908951687,32,0.0,0,0
exp2,RH,42,0.8,99,990000,0.8059864044189453,845138,2844.325383193791,5759.733923090001,2813.3318604280553,133222,3.9738953874988465,32,0.0,0,0
exp2,RH,42,0.8,100,1000000,0.8061437606811523,845303,3456.6998947411776,6854.400465575358,3313.0663602302475,133822,3.990067466931976,32,0.0,0,0
