experiment,variant,seed,target_lf,batch,operations,load_factor,size,avg_lookup_ns,avg_insert_ns,avg_delete_ns,tombstones,avg_probe,max_probe,avg_chain,max_chain,failed_inserts
exp2,CH,42,0.8,91,910000,0.7999992370605469,838860,1516.5746153797954,1533.6332920317848,1689.86637921383,0,0.0,0,1.4531703108813676,8,0
exp2,CH,42,0.8,92,920000,0.7999992370605469,838860,1451.4504000544548,1496.0999057317774,1677.2000817582011,0,0.0,0,1.453225694685053,8,0
exp2,CH,42,0.8,93,930000,0.7999992370605469,838860,1449.4759088847786,1487.7339514593284,1649.433164857328,0,0.0,0,1.453087243090621,8,0
exp2,CH,42,0.8,94,940000,0.7999992370605469,838860,1483.5251204203814,1524.6327966451645,1696.4337167640526,0,0.0,0,1.4530570389757962,8,0
exp2,CH,42,0.8,95,950000,0.7999992370605469,838860,1422.7503561414778,1474.833038325111,1623.533161667486,0,0.0,0,1.4528104190299702,8,0
exp2,CH,42,0.8,96,960000,0.7999992370605469,838860,1441.0251460503787,1498.9337263007958,1671.1329420407615,0,0.0,0,1.4528557102948283,8,0
exp2,CH,42,0.8,97,970000,0.7999992370605469,838860,1508.1994351930916,1566.99912622571,1700.6664226452508,0,0.0,0,1.4529614008954785,8,0
exp2,CH,42,0.8,98,980000,0.7999992370605469,838860,1587.3500087764114,1616.7667927220464,1802.5010746593277,0,0.0,0,1.4529513344614782,8,0
exp2,CH,42,0.8,99,990000,0.7999992370605469,838860,1509.8505828063935,1561.333192512393,1721.166695157687,0,0.0,0,1.452994117769325,8,0
exp2,CH,42,0.8,100,1000000,0.7999992370605469,838860,1420.5507177393883,2056.5671923880773,1640.3661963219445,0,0.0,0,1.4529563676610426,8,0
